condition,fragments,step,loss,accuracy,fbeta,elapsed_seconds,step_duration_seconds
baseline,1,38688,0.244379,0.875,0.5,27977.909,0.7128
baseline,1,38689,0.324429,0.90625,0.769231,27978.614,0.7049
baseline,1,38690,0.287689,0.84375,0.641026,27979.317,0.7034
baseline,1,38691,0.27605,0.875,0.740741,27980.024,0.7062
baseline,1,38692,0.202855,0.96875,0.967742,27980.744,0.7207
baseline,1,38693,0.450545,0.78125,0.555556,27981.491,0.7471
baseline,1,38694,0.13941,0.9375,0.789474,27982.211,0.7195
baseline,1,38695,0.308463,0.90625,0.806452,27982.87,0.6595
baseline,1,38696,0.511515,0.71875,0.384615,27983.666,0.7953
baseline,1,38697,0.373544,0.875,0.740741,27984.367,0.7011
baseline,1,38698,0.218655,0.9375,0.5,27985.084,0.7169
baseline,1,38699,0.210878,0.84375,0.46875,27985.823,0.7396
baseline,1,38700,0.435334,0.8125,0.769231,27986.496,0.6723
baseline,1,38701,0.203971,0.9375,0.652174,27987.208,0.7127
baseline,1,38702,0.410453,0.84375,0.714286,27987.918,0.71
baseline,1,38703,0.451515,0.8125,0.769231,27988.629,0.7107
baseline,1,38704,0.297927,0.84375,0.588235,27989.34,0.7111
baseline,1,38705,0.317504,0.8125,0.487805,27990.081,0.7413
baseline,1,38706,0.251723,1.0,1.0,27990.853,0.7722
baseline,1,38707,0.214336,0.875,0.483871,27991.589,0.7353
baseline,1,38708,0.279628,0.875,0.666667,27992.311,0.7217
baseline,1,38709,0.327125,0.78125,0.344828,27993.041,0.7309
baseline,1,38710,0.301995,0.875,0.666667,27993.763,0.7216
baseline,1,38711,0.368012,0.84375,0.3125,27994.497,0.7338
baseline,1,38712,0.140724,1.0,1.0,27995.212,0.7152
baseline,1,38713,0.257548,0.8125,0.217391,27995.905,0.6926
baseline,1,38714,0.368573,0.71875,0.357143,27996.63,0.7254
baseline,1,38715,0.29046,0.84375,0.416667,27997.349,0.7184
baseline,1,38716,0.305321,0.8125,0.454545,27998.052,0.7034
baseline,1,38717,0.274288,0.875,0.657895,27998.807,0.7555
baseline,1,38718,0.414789,0.75,0.714286,27999.535,0.7271
baseline,1,38719,0.174215,0.9375,0.8,28000.202,0.6676
baseline,1,38720,0.324086,0.84375,0.517241,28000.877,0.6751
baseline,1,38721,0.306928,0.90625,0.869565,28001.628,0.7511
baseline,1,38722,0.163728,1.0,1.0,28002.369,0.7411
baseline,1,38723,0.280046,0.90625,0.833333,28003.123,0.7538
baseline,1,38724,0.262904,0.875,0.535714,28003.858,0.7347
baseline,1,38725,0.195484,0.9375,0.666667,28004.57,0.7122
baseline,1,38726,0.383552,0.78125,0.483871,28005.335,0.7649
baseline,1,38727,0.307208,0.8125,0.217391,28006.047,0.7119
baseline,1,38728,0.460305,0.78125,0.535714,28006.827,0.7799
baseline,1,38729,0.2841,0.8125,0.357143,28007.533,0.706
baseline,1,38730,0.210624,0.9375,0.882353,28008.268,0.7349
baseline,1,38731,0.360747,0.875,0.588235,28008.966,0.6987
baseline,1,38732,0.161615,0.9375,0.75,28009.661,0.6942
baseline,1,38733,0.307587,0.84375,0.416667,28010.359,0.6989
baseline,1,38734,0.14325,0.96875,0.789474,28011.067,0.7072
baseline,1,38735,0.180503,0.9375,0.8,28011.798,0.7314
baseline,1,38736,0.385635,0.84375,0.666667,28012.56,0.7618
baseline,1,38737,0.255766,0.84375,0.227273,28013.247,0.6872
baseline,1,38738,0.211169,0.90625,0.555556,28013.961,0.7134
baseline,1,38739,0.581409,0.78125,0.810811,28014.636,0.6753
baseline,1,38740,0.316938,0.9375,0.909091,28015.365,0.729
baseline,1,38741,0.246707,0.9375,0.833333,28016.051,0.6858
baseline,1,38742,0.184212,0.96875,0.909091,28016.741,0.6904
baseline,1,38743,0.18206,0.90625,0.625,28017.455,0.7137
baseline,1,38744,0.219856,0.875,0.0,28018.218,0.7636
baseline,1,38745,0.267725,0.90625,0.892857,28018.904,0.6861
baseline,1,38746,0.321918,0.84375,0.555556,28019.587,0.6822
baseline,1,38747,0.327499,0.90625,0.769231,28020.221,0.6342
baseline,1,38748,0.136314,0.96875,0.9375,28021.009,0.7877
baseline,1,38749,0.151281,0.9375,0.5,28021.77,0.7616
baseline,1,38750,0.222772,0.9375,0.5,28022.519,0.7485
baseline,1,38751,0.379938,0.84375,0.576923,28023.212,0.693
baseline,1,38752,0.206514,0.90625,0.869565,28023.912,0.7007
baseline,1,38753,0.213963,0.90625,0.625,28024.616,0.7039
baseline,1,38754,0.23523,0.90625,0.714286,28025.306,0.6897
baseline,1,38755,0.424804,0.8125,0.625,28026.085,0.7788
baseline,1,38756,0.261209,0.875,0.714286,28026.803,0.7181
baseline,1,38757,0.567574,0.8125,0.714286,28027.532,0.7295
baseline,1,38758,0.362482,0.84375,0.576923,28028.252,0.7197
baseline,1,38759,0.194485,0.9375,0.75,28028.969,0.7168
baseline,1,38760,0.280019,0.90625,0.869565,28029.732,0.7631
baseline,1,38761,0.242502,0.90625,0.769231,28030.419,0.6872
baseline,1,38762,0.31456,0.875,0.833333,28031.151,0.732
baseline,1,38763,0.246258,0.90625,0.769231,28031.894,0.7431
baseline,1,38764,0.311634,0.8125,0.5,28032.613,0.7191
baseline,1,38765,0.206794,0.90625,0.625,28033.291,0.6776
baseline,1,38766,0.322071,0.875,0.681818,28033.973,0.6824
baseline,1,38767,0.232203,0.90625,0.806452,28034.707,0.7336
baseline,1,38768,0.299308,0.90625,0.769231,28035.397,0.6903
baseline,1,38769,0.282864,0.875,0.789474,28036.077,0.6797
baseline,1,38770,0.358514,0.8125,0.571429,28036.766,0.6891
baseline,1,38771,0.254969,0.875,0.434783,28037.418,0.6523
baseline,1,38772,0.227854,0.84375,0.517241,28038.137,0.7189
baseline,1,38773,0.411085,0.84375,0.576923,28038.828,0.6905
baseline,1,38774,0.139456,0.96875,0.789474,28039.556,0.7283
baseline,1,38775,0.132691,0.96875,0.967742,28040.277,0.7206
baseline,1,38776,0.307327,0.90625,0.769231,28041.012,0.7355
baseline,1,38777,0.30065,0.84375,0.645161,28041.741,0.7291
baseline,1,38778,0.256553,0.875,0.434783,28042.395,0.6532
baseline,1,38779,0.319471,0.875,0.434783,28043.113,0.7188
baseline,1,38780,0.519856,0.84375,0.757576,28043.864,0.7502
baseline,1,38781,0.217428,0.8125,0.5,28044.616,0.7526
baseline,1,38782,0.216441,0.875,0.434783,28045.366,0.7498
baseline,1,38783,0.306441,0.90625,0.869565,28046.033,0.6672
baseline,1,38784,0.267608,0.8125,0.454545,28046.753,0.7197
baseline,1,38785,0.471157,0.8125,0.625,28047.43,0.6773
baseline,1,38786,0.273391,0.90625,0.689655,28048.147,0.7167
baseline,1,38787,0.246857,0.84375,0.227273,28048.893,0.7462
baseline,1,38788,0.312492,0.8125,0.357143,28049.593,0.7
baseline,1,38789,0.312248,0.875,0.0,28050.272,0.6794
baseline,1,38790,0.24814,0.90625,0.806452,28051.022,0.7497
baseline,1,38791,0.390398,0.8125,0.625,28051.751,0.7288
baseline,1,38792,0.354263,0.875,0.416667,28052.508,0.7568
baseline,1,38793,0.250438,0.90625,0.625,28053.176,0.668
baseline,1,38794,0.269828,0.90625,0.892857,28053.848,0.6725
baseline,1,38795,0.428936,0.8125,0.526316,28054.532,0.6837
baseline,1,38796,0.256459,0.90625,0.625,28055.281,0.7487
baseline,1,38797,0.315067,0.875,0.588235,28055.973,0.6925
baseline,1,38798,0.214861,0.875,0.588235,28056.673,0.6999
baseline,1,38799,0.2509,0.84375,0.37037,28057.414,0.7408
baseline,1,38800,0.198201,0.9375,0.666667,28058.156,0.7421
baseline,1,38801,0.499949,0.78125,0.483871,28058.853,0.697
baseline,1,38802,0.189758,0.9375,0.757576,28059.594,0.7409
baseline,1,38803,0.277871,0.9375,0.9375,28060.272,0.6781
baseline,1,38804,0.479109,0.78125,0.333333,28061.019,0.7476
baseline,1,38805,0.355766,0.84375,0.8,28061.741,0.722
baseline,1,38806,0.175417,0.96875,0.9375,28062.491,0.7498
baseline,1,38807,0.239394,0.9375,0.666667,28063.212,0.7211
baseline,1,38808,0.161022,0.96875,0.9375,28063.928,0.7151
baseline,1,38809,0.278563,0.90625,0.806452,28064.55,0.6223
baseline,1,38810,0.404818,0.84375,0.714286,28065.284,0.734
baseline,1,38811,0.254184,0.84375,0.263158,28065.942,0.6577
baseline,1,38812,0.285599,0.875,0.5,28066.637,0.6957
baseline,1,38813,0.219986,0.90625,0.526316,28067.309,0.672
baseline,1,38814,0.284135,0.875,0.714286,28068.023,0.7136
baseline,1,38815,0.490338,0.8125,0.714286,28068.766,0.7432
baseline,1,38816,0.212402,0.9375,0.8,28069.523,0.7569
baseline,1,38817,0.210337,0.90625,0.526316,28070.24,0.7167
baseline,1,38818,0.184811,0.96875,0.9375,28070.962,0.7223
baseline,1,38819,0.351847,0.84375,0.37037,28071.667,0.7047
baseline,1,38820,0.518319,0.8125,0.714286,28072.421,0.7542
baseline,1,38821,0.448121,0.78125,0.606061,28073.137,0.7157
baseline,1,38822,0.246699,0.875,0.5,28073.853,0.7167
baseline,1,38823,0.343845,0.8125,0.625,28074.57,0.7166
baseline,1,38824,0.21836,0.9375,0.909091,28075.31,0.7403
baseline,1,38825,0.241199,0.875,0.606061,28076.019,0.7089
baseline,1,38826,0.387132,0.84375,0.694444,28076.758,0.7386
baseline,1,38827,0.285361,0.90625,0.909091,28077.48,0.7225
baseline,1,38828,0.341857,0.90625,0.625,28078.21,0.7299
baseline,1,38829,0.419294,0.78125,0.344828,28078.929,0.7187
baseline,1,38830,0.279727,0.90625,0.769231,28079.723,0.7945
baseline,1,38831,0.329932,0.84375,0.416667,28080.425,0.7014
baseline,1,38832,0.353855,0.875,0.434783,28081.144,0.7189
baseline,1,38833,0.390632,0.75,0.588235,28081.823,0.6788
baseline,1,38834,0.21429,0.875,0.714286,28082.585,0.762
baseline,1,38835,0.207784,0.875,0.384615,28083.334,0.7494
baseline,1,38836,0.296778,0.8125,0.357143,28084.072,0.7384
baseline,1,38837,0.131509,1.0,1.0,28084.804,0.7316
baseline,1,38838,0.174895,0.96875,0.952381,28085.578,0.7739
baseline,1,38839,0.440311,0.78125,0.535714,28086.285,0.7069
baseline,1,38840,0.235751,0.90625,0.625,28087.007,0.7221
baseline,1,38841,0.224237,0.90625,0.357143,28087.766,0.7592
baseline,1,38842,0.3526,0.84375,0.714286,28088.467,0.7007
baseline,1,38843,0.441625,0.78125,0.384615,28089.195,0.7282
baseline,1,38844,0.211289,0.90625,0.625,28089.914,0.7186
baseline,1,38845,0.211286,0.875,0.6,28090.624,0.7104
baseline,1,38846,0.279755,0.84375,0.576923,28091.33,0.7065
baseline,1,38847,0.155381,0.9375,0.666667,28091.991,0.6606
baseline,1,38848,0.198272,0.96875,0.909091,28092.668,0.677
baseline,1,38849,0.534409,0.75,0.652174,28093.377,0.709
baseline,1,38850,0.404919,0.84375,0.757576,28094.098,0.721
baseline,1,38851,0.371438,0.84375,0.0,28094.808,0.7094
baseline,1,38852,0.219492,0.90625,0.689655,28095.59,0.7822
baseline,1,38853,0.269867,0.90625,0.909091,28096.285,0.6951
baseline,1,38854,0.168259,0.9375,0.75,28097.008,0.7232
baseline,1,38855,0.310983,0.875,0.588235,28097.665,0.6571
baseline,1,38856,0.274263,0.90625,0.869565,28098.393,0.7279
baseline,1,38857,0.387662,0.78125,0.434783,28099.087,0.694
baseline,1,38858,0.21654,0.9375,0.909091,28099.822,0.7346
baseline,1,38859,0.182828,0.96875,0.909091,28100.562,0.7401
baseline,1,38860,0.240938,0.90625,0.454545,28101.319,0.7573
baseline,1,38861,0.349757,0.875,0.588235,28102.026,0.7072
baseline,1,38862,0.356487,0.875,0.681818,28102.783,0.7564
baseline,1,38863,0.304749,0.84375,0.555556,28103.506,0.7238
baseline,1,38864,0.245371,0.9375,0.882353,28104.239,0.7322
baseline,1,38865,0.372849,0.875,0.78125,28104.93,0.6912
baseline,1,38866,0.350118,0.8125,0.4,28105.68,0.7499
baseline,1,38867,0.376499,0.84375,0.757576,28106.38,0.7006
baseline,1,38868,0.204618,0.9375,0.833333,28107.073,0.6928
baseline,1,38869,0.241401,0.8125,0.217391,28107.789,0.7163
baseline,1,38870,0.340123,0.8125,0.526316,28108.563,0.7738
baseline,1,38871,0.228444,0.875,0.277778,28109.223,0.6594
baseline,1,38872,0.304146,0.9375,0.882353,28109.958,0.7355
baseline,1,38873,0.47687,0.8125,0.689655,28110.656,0.6973
baseline,1,38874,0.298013,0.8125,0.357143,28111.411,0.7557
baseline,1,38875,0.271792,0.90625,0.909091,28112.126,0.7144
baseline,1,38876,0.277132,0.90625,0.769231,28112.905,0.7797
baseline,1,38877,0.367268,0.84375,0.576923,28113.578,0.6726
baseline,1,38878,0.194251,0.96875,0.967742,28114.294,0.7161
baseline,1,38879,0.265036,0.875,0.6,28115.016,0.7219
baseline,1,38880,0.325495,0.875,0.833333,28115.749,0.7332
baseline,1,38881,0.299131,0.90625,0.769231,28116.42,0.6708
baseline,1,38882,0.255989,0.84375,0.694444,28117.152,0.7325
baseline,1,38883,0.353283,0.875,0.833333,28117.821,0.6685
baseline,1,38884,0.249117,0.90625,0.625,28118.551,0.7299
baseline,1,38885,0.266763,0.96875,0.952381,28119.206,0.655
baseline,1,38886,0.39256,0.84375,0.757576,28119.937,0.7317
baseline,1,38887,0.303032,0.9375,0.833333,28120.675,0.738
baseline,1,38888,0.313292,0.875,0.75,28121.417,0.7419
baseline,1,38889,0.263911,0.84375,0.263158,28122.127,0.7097
baseline,1,38890,0.311462,0.84375,0.576923,28122.878,0.7505
baseline,1,38891,0.312855,0.8125,0.581395,28123.568,0.6907
baseline,1,38892,0.371221,0.84375,0.47619,28124.28,0.7119
baseline,1,38893,0.311355,0.84375,0.652174,28124.926,0.6458
baseline,1,38894,0.443622,0.8125,0.555556,28125.624,0.6985
baseline,1,38895,0.172369,0.9375,0.555556,28126.309,0.6843
baseline,1,38896,0.386512,0.875,0.882353,28127.104,0.7953
baseline,1,38897,0.276072,0.9375,0.666667,28127.823,0.7195
baseline,1,38898,0.383848,0.875,0.588235,28128.504,0.6809
baseline,1,38899,0.382014,0.84375,0.757576,28129.216,0.7114
baseline,1,38900,0.335101,0.875,0.666667,28129.962,0.746
baseline,1,38901,0.387354,0.84375,0.714286,28130.639,0.6772
baseline,1,38902,0.349841,0.875,0.5,28131.383,0.744
baseline,1,38903,0.211559,0.96875,0.961538,28132.069,0.6857
baseline,1,38904,0.235376,0.9375,0.833333,28132.771,0.7027
baseline,1,38905,0.28482,0.875,0.740741,28133.531,0.7594
baseline,1,38906,0.357894,0.8125,0.625,28134.25,0.7187
baseline,1,38907,0.278671,0.90625,0.0,28134.946,0.6964
baseline,1,38908,0.311763,0.875,0.588235,28135.683,0.7368
baseline,1,38909,0.412197,0.78125,0.333333,28136.369,0.6863
baseline,1,38910,0.127853,1.0,1.0,28137.127,0.7579
baseline,1,38911,0.389019,0.84375,0.416667,28137.805,0.6781
baseline,1,38912,0.366142,0.78125,0.606061,28138.59,0.7848
baseline,1,38913,0.370069,0.8125,0.4,28139.276,0.6865
baseline,1,38914,0.257689,0.9375,0.882353,28140.04,0.764
baseline,1,38915,0.267383,0.90625,0.689655,28140.758,0.7182
baseline,1,38916,0.312629,0.875,0.789474,28141.463,0.705
baseline,1,38917,0.262023,0.875,0.789474,28142.151,0.6878
baseline,1,38918,0.546684,0.78125,0.6,28142.897,0.7452
baseline,1,38919,0.161727,0.96875,0.862069,28143.634,0.7376
baseline,1,38920,0.197714,0.96875,0.952381,28144.424,0.7897
baseline,1,38921,0.26048,0.90625,0.909091,28145.136,0.7119
baseline,1,38922,0.17104,0.90625,0.357143,28145.882,0.7463
baseline,1,38923,0.270871,0.84375,0.3125,28146.603,0.7206
baseline,1,38924,0.223617,0.90625,0.714286,28147.338,0.7349
baseline,1,38925,0.319433,0.84375,0.517241,28148.027,0.6897
baseline,1,38926,0.239264,0.875,0.666667,28148.731,0.7033
baseline,1,38927,0.193285,0.90625,0.714286,28149.41,0.6792
baseline,1,38928,0.223142,0.875,0.483871,28150.159,0.7495
baseline,1,38929,0.260105,0.90625,0.625,28150.864,0.7048
baseline,1,38930,0.443285,0.8125,0.357143,28151.601,0.737
baseline,1,38931,0.25217,0.90625,0.625,28152.343,0.7416
baseline,1,38932,0.553886,0.78125,0.666667,28153.154,0.8117
baseline,1,38933,0.445834,0.8125,0.555556,28153.814,0.6595
baseline,1,38934,0.354882,0.8125,0.217391,28154.611,0.7971
baseline,1,38935,0.297476,0.875,0.681818,28155.295,0.6837
baseline,1,38936,0.450054,0.84375,0.652174,28156.019,0.7241
baseline,1,38937,0.211606,0.90625,0.714286,28156.707,0.688
baseline,1,38938,0.170659,0.90625,0.454545,28157.399,0.6926
baseline,1,38939,0.282434,0.84375,0.47619,28158.056,0.6561
baseline,1,38940,0.233308,0.9375,0.9375,28158.831,0.7758
baseline,1,38941,0.171082,0.96875,0.789474,28159.547,0.7155
baseline,1,38942,0.195055,0.9375,0.75,28160.313,0.7661
baseline,1,38943,0.313984,0.875,0.740741,28161.003,0.6899
baseline,1,38944,0.187711,0.96875,0.952381,28161.742,0.7391
baseline,1,38945,0.31445,0.875,0.588235,28162.489,0.7469
baseline,1,38946,0.195695,0.9375,0.882353,28163.213,0.724
baseline,1,38947,0.332306,0.875,0.78125,28163.905,0.6918
baseline,1,38948,0.367989,0.84375,0.694444,28164.648,0.7433
baseline,1,38949,0.250185,0.9375,0.75,28165.368,0.7198
baseline,1,38950,0.418824,0.75,0.540541,28166.112,0.7447
baseline,1,38951,0.476987,0.78125,0.535714,28166.811,0.699
baseline,1,38952,0.182377,0.96875,0.9375,28167.624,0.813
baseline,1,38953,0.271443,0.90625,0.714286,28168.316,0.6919
baseline,1,38954,0.19635,0.9375,0.909091,28169.086,0.7695
baseline,1,38955,0.25252,0.90625,0.714286,28169.805,0.7196
baseline,1,38956,0.309122,0.875,0.6,28170.533,0.7281
baseline,1,38957,0.505826,0.75,0.0,28171.236,0.7028
baseline,1,38958,0.258946,0.875,0.714286,28171.969,0.733
baseline,1,38959,0.222392,0.90625,0.555556,28172.677,0.7075
baseline,1,38960,0.220992,0.90625,0.769231,28173.382,0.7054
baseline,1,38961,0.387697,0.8125,0.689655,28174.122,0.74
baseline,1,38962,0.242644,0.8125,0.416667,28174.82,0.6985
baseline,1,38963,0.443101,0.8125,0.5,28175.542,0.7217
baseline,1,38964,0.438194,0.84375,0.833333,28176.264,0.7217
baseline,1,38965,0.209338,0.9375,0.714286,28177.007,0.7427
baseline,1,38966,0.280201,0.84375,0.263158,28177.7,0.6934
baseline,1,38967,0.478949,0.8125,0.714286,28178.416,0.7165
baseline,1,38968,0.449656,0.78125,0.6,28179.147,0.7307
baseline,1,38969,0.23584,0.90625,0.714286,28179.876,0.7287
baseline,1,38970,0.326854,0.90625,0.853659,28180.65,0.7737
baseline,1,38971,0.381966,0.8125,0.689655,28181.354,0.7046
baseline,1,38972,0.187523,0.96875,0.961538,28182.064,0.71
baseline,1,38973,0.374537,0.875,0.862069,28182.756,0.6915
baseline,1,38974,0.22389,0.875,0.0,28183.481,0.7257
baseline,1,38975,0.372162,0.84375,0.576923,28184.193,0.7112
baseline,1,38976,0.233659,0.84375,0.416667,28184.904,0.7112
baseline,1,38977,0.375257,0.8125,0.625,28185.585,0.6814
baseline,1,38978,0.336978,0.8125,0.555556,28186.371,0.7858
baseline,1,38979,0.262317,0.90625,0.869565,28187.079,0.7079
baseline,1,38980,0.248722,0.9375,0.909091,28187.761,0.682
baseline,1,38981,0.369587,0.84375,0.645161,28188.453,0.692
baseline,1,38982,0.224836,0.84375,0.333333,28189.115,0.6616
baseline,1,38983,0.297123,0.84375,0.37037,28189.833,0.7188
baseline,1,38984,0.304632,0.875,0.666667,28190.587,0.7535
baseline,1,38985,0.259711,0.84375,0.588235,28191.261,0.6739
baseline,1,38986,0.169897,0.9375,0.652174,28192.009,0.7481
baseline,1,38987,0.216638,0.90625,0.769231,28192.699,0.6902
baseline,1,38988,0.27491,0.875,0.6,28193.348,0.6492
baseline,1,38989,0.244071,0.9375,0.8,28194.035,0.6868
baseline,1,38990,0.273053,0.90625,0.689655,28194.743,0.7078
baseline,1,38991,0.289309,0.875,0.666667,28195.422,0.679
baseline,1,38992,0.180851,0.9375,0.384615,28196.11,0.6883
baseline,1,38993,0.497781,0.75,0.46875,28196.767,0.6571
baseline,1,38994,0.156582,0.96875,0.961538,28197.481,0.7141
baseline,1,38995,0.2594,0.90625,0.869565,28198.209,0.7276
baseline,1,38996,0.406912,0.75,0.333333,28198.906,0.6975
baseline,1,38997,0.389451,0.71875,0.192308,28199.594,0.6879
baseline,1,38998,0.226385,0.9375,0.925926,28200.282,0.6878
baseline,1,38999,0.232401,0.875,0.535714,28200.995,0.7129
baseline,1,39000,0.223105,0.90625,0.769231,28201.688,0.6928
baseline,1,39001,0.661265,0.75,0.576923,28202.332,0.6447
baseline,1,39002,0.321425,0.84375,0.588235,28203.034,0.7018
baseline,1,39003,0.306593,0.9375,0.909091,28203.758,0.7243
baseline,1,39004,0.377447,0.78125,0.238095,28204.484,0.7254
baseline,1,39005,0.285494,0.8125,0.217391,28205.113,0.6287
baseline,1,39006,0.353712,0.84375,0.47619,28205.891,0.7786
baseline,1,39007,0.305791,0.84375,0.588235,28206.599,0.7074
baseline,1,39008,0.478938,0.71875,0.581395,28207.284,0.6855
baseline,1,39009,0.370693,0.90625,0.909091,28207.976,0.692
baseline,1,39010,0.236495,0.9375,0.882353,28208.654,0.6776
baseline,1,39011,0.269544,0.875,0.740741,28209.296,0.6428
baseline,1,39012,0.35308,0.90625,0.892857,28210.053,0.7571
baseline,1,39013,0.198475,0.9375,0.714286,28210.797,0.7435
baseline,1,39014,0.260554,0.90625,0.454545,28211.551,0.7538
baseline,1,39015,0.323572,0.90625,0.806452,28212.234,0.6831
baseline,1,39016,0.216846,0.90625,0.714286,28213.0,0.7665
baseline,1,39017,0.33596,0.84375,0.8,28213.742,0.7416
baseline,1,39018,0.261196,0.84375,0.3125,28214.47,0.7284
baseline,1,39019,0.39861,0.8125,0.454545,28215.159,0.6888
baseline,1,39020,0.256434,0.84375,0.47619,28215.923,0.7638
baseline,1,39021,0.187142,1.0,1.0,28216.655,0.7318
baseline,1,39022,0.215182,0.9375,0.833333,28217.366,0.7115
baseline,1,39023,0.233575,0.90625,0.689655,28218.067,0.7004
baseline,1,39024,0.343276,0.875,0.6,28218.846,0.7795
baseline,1,39025,0.353392,0.875,0.681818,28219.574,0.7273
baseline,1,39026,0.180427,0.9375,0.5,28220.391,0.8174
baseline,1,39027,0.337665,0.875,0.5,28221.064,0.6732
baseline,1,39028,0.222561,0.875,0.697674,28221.774,0.7097
baseline,1,39029,0.211504,0.875,0.0,28222.465,0.6913
baseline,1,39030,0.313183,0.875,0.740741,28223.15,0.685
baseline,1,39031,0.193437,0.96875,0.833333,28223.826,0.6761
baseline,1,39032,0.121258,1.0,1.0,28224.565,0.7388
baseline,1,39033,0.165706,0.9375,0.652174,28225.306,0.7408
